[2026-07-31 09:43:30.968] [剩余时间: 300秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.365] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.412] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.461] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.513] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.558] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.610] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.662] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.709] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.756] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.802] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.855] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.905] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:58.952] [剩余时间: 272秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.005] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.052] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.102] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.154] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.202] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.254] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.306] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.352] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.403] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.451] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.503] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.552] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.601] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.651] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.700] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.750] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.796] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.848] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.900] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:43:59.948] [剩余时间: 271秒] AIN1:1145, AIN2:1139, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.000] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.046] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.097] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.142] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.189] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.235] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.284] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.332] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.378] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.428] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.473] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.524] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.578] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.624] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.671] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.719] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.771] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.821] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.871] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.918] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:00.967] [剩余时间: 270秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.013] [剩余时间: 269秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.058] [剩余时间: 269秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.110] [剩余时间: 269秒] AIN1:1151, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.160] [剩余时间: 269秒] AIN1:1151, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.212] [剩余时间: 269秒] AIN1:1151, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.266] [剩余时间: 269秒] AIN1:1151, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.314] [剩余时间: 269秒] AIN1:1151, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.368] [剩余时间: 269秒] AIN1:1151, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.420] [剩余时间: 269秒] AIN1:1151, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.469] [剩余时间: 269秒] AIN1:1151, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.519] [剩余时间: 269秒] AIN1:1151, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.566] [剩余时间: 269秒] AIN1:1151, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.612] [剩余时间: 269秒] AIN1:1151, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.662] [剩余时间: 269秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.709] [剩余时间: 269秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.757] [剩余时间: 269秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.803] [剩余时间: 269秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.852] [剩余时间: 269秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.895] [剩余时间: 269秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.948] [剩余时间: 269秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:01.998] [剩余时间: 268秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.049] [剩余时间: 268秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.100] [剩余时间: 268秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.145] [剩余时间: 268秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.196] [剩余时间: 268秒] AIN1:1145, AIN2:1139, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.246] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.295] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.339] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.392] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.446] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.495] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.544] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.593] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.643] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.696] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.746] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.794] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.842] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.888] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.937] [剩余时间: 268秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:02.987] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.036] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.083] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.133] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.178] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.225] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.273] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.322] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.367] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.414] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.464] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.511] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.557] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.608] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.653] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.702] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.749] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.793] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.843] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1148, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.893] [剩余时间: 267秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.941] [剩余时间: 267秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:03.988] [剩余时间: 266秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.035] [剩余时间: 266秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.083] [剩余时间: 266秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.132] [剩余时间: 266秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.180] [剩余时间: 266秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.226] [剩余时间: 266秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.276] [剩余时间: 266秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.325] [剩余时间: 266秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.378] [剩余时间: 266秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.426] [剩余时间: 266秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.475] [剩余时间: 266秒] AIN1:1151, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.526] [剩余时间: 266秒] AIN1:1151, AIN2:1151, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.578] [剩余时间: 266秒] AIN1:1151, AIN2:1151, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.624] [剩余时间: 266秒] AIN1:1151, AIN2:1151, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.670] [剩余时间: 266秒] AIN1:1151, AIN2:1151, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.721] [剩余时间: 266秒] AIN1:1151, AIN2:1151, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.773] [剩余时间: 266秒] AIN1:1151, AIN2:1151, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.817] [剩余时间: 266秒] AIN1:1151, AIN2:1151, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.868] [剩余时间: 266秒] AIN1:1151, AIN2:1151, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.913] [剩余时间: 266秒] AIN1:1151, AIN2:1151, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:04.964] [剩余时间: 266秒] AIN1:1151, AIN2:1151, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.014] [剩余时间: 265秒] AIN1:1151, AIN2:1151, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.062] [剩余时间: 265秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
[2026-07-31 09:44:05.113] [剩余时间: 265秒] AIN1:1145, AIN2:1145, AIN3:1142, AIN4:65535, AIN5:65535, AIN6:65535, AIN7:65535, AIN8:65535, AIN9:65535
